group1,group2,bothTest,bothTrain
2487651,2519650,0,100
2487651,2523653,0,77
2487651,2525651,0,100
2487651,2527670,0,78
2487651,2529680,0,100
2487651,2531651,0,84
2487651,2535652,0,100
2487651,2537670,0,84
2487651,2539660,0,100
2487651,2541670,0,85
2487651,2543653,0,100
2487651,2545651,0,85
2487651,2547670,0,100
2487651,2551650,0,83
2487651,2555653,0,100
2487651,2559650,0,77
2487651,2565650,0,100
2487651,2567653,0,83
2487651,2571650,0,100
2487651,2575653,0,82
2487651,2579680,0,100
2487651,2581651,0,81
2487651,2583650,0,100
2487651,2587650,0,78
2487651,2589650,0,100
2487651,2597670,0,84
2487651,2599650,0,100
2487651,2603650,0,76
2487651,2611670,0,100
2487651,2613650,0,79
2487651,2617653,0,100
2487651,2619653,0,72
2487651,2625653,0,100
2487651,2629651,0,82
2487651,2633670,0,100
2487651,2637651,0,84
2487651,2639690,0,100
2487651,2641650,0,82
2487651,2643651,0,100
2487651,2647650,0,77
2487651,2657651,0,100
2487651,2665650,0,71
2487651,2667653,0,100
2487651,2669660,0,79
2487651,2671660,0,100
2487651,2675680,0,81
2487651,2677650,0,100
2487651,2679660,0,82
2487651,2681650,0,100
2487651,2695652,0,80
2487651,2703653,0,100
2487651,2705653,0,86
2487651,2709650,0,100
2487651,2713651,0,77
2487651,2717652,0,100
2487651,2719650,0,85
2487651,2725650,0,100
2487651,2727653,0,74
2487651,2731670,0,100
2487651,2733650,0,76
2487651,2739651,0,100
2487651,2743650,0,84
2487651,2751650,0,100
2487651,2757652,0,77
2487651,2767650,0,100
2487651,2769660,0,76
2487651,2771670,0,100
2487651,2773651,0,87
2487651,2775653,0,100
2487651,2777670,0,76
2487651,2779670,0,100
2487651,2785650,0,84
2487651,2787660,0,100
2487651,2795690,0,87
2487651,2799653,0,100
2487651,2801653,0,87
2487651,2803670,0,100
2487651,2805660,0,79
2487651,2807650,0,100
2487651,2811650,0,82
2487651,2815650,0,100
2487651,2817670,0,78
2487651,2823650,0,100
2487651,2827650,0,83
2487651,2829660,0,100
2487651,2831680,0,77
2487651,2835650,0,100
2487651,2837680,0,81
2487651,2841680,0,100
2487651,2843670,0,82
2487651,2849650,0,100
2487651,2853660,0,81
2487651,2855690,0,100
2487651,2857650,0,73
2487651,2859650,0,100
2487651,2861650,0,85
2487651,2863680,0,100
2487651,2871650,0,79
2487651,2873653,0,100
2487651,2879660,0,79
2487651,2883650,0,100
2487651,2887670,0,78
2487651,2889660,0,100
2487651,2893660,0,86
2487651,2895650,0,100
2487651,2901651,0,83
2487651,2903653,0,100
2487651,2905650,0,77
2487651,2907653,0,100
2487651,2909653,0,79
2487651,2911680,0,100
2487651,2913650,0,85
2487651,2915650,0,100
2487651,2917650,0,84
2487651,2921652,0,100
2487651,2923650,0,82
2487651,2929650,0,100
2487651,2931650,0,80
2487651,2933652,0,100
2487651,2935650,0,80
2487651,2937653,0,100
2487651,2939650,0,78
2487651,2943650,0,100
2487651,2945660,0,84
2487651,2955670,0,100
2487651,2957680,0,80
2487651,2959660,0,100
2487651,2961650,0,78
2487651,2963670,0,100
2487651,2965650,0,80
2487651,2967680,0,100
2487651,2969650,0,74
2487651,2971660,0,100
2487651,2981651,0,78
2487651,2987670,0,100
2487651,2991650,0,84
2487651,2993690,0,100
2487651,2995660,0,81
2487651,2997651,0,100
2487651,2999650,0,80
2487651,3001670,0,100
2487651,3005653,0,76
2487651,3009670,0,100
2487651,3011651,0,79
2487651,3013653,0,100
2487651,3015650,0,79
2487651,3021690,0,100
2487651,3023652,0,83
2487651,3025650,0,100
2487651,3031650,0,84
2487651,3033660,0,100
2487651,3043652,0,84
2487651,3047652,0,100
2487651,3049660,0,82
2487651,3051650,0,100
2487651,3053650,0,76
2487651,3061660,0,100
2487651,3063660,0,83
2487651,3065652,0,100
2487651,3069660,0,78
2487651,3073680,0,100
2487651,3075653,0,74
2487651,3081660,0,100
2487651,3085650,0,76
2487651,3087661,0,100
2487651,3089650,0,80
2487651,3091650,0,100
2487651,3095670,0,83
2487651,3099680,0,100
2487651,3101650,0,79
2487651,3103670,0,100
2487651,3105660,0,80
2487651,3109650,0,100
2487651,3111650,0,90
2487651,3113650,0,100
2487651,3117652,0,78
2487651,3119660,0,100
2487651,3123653,0,79
2487651,3125660,0,100
2487651,3127690,0,75
2487651,3129670,0,100
2487651,3131650,0,75
2487651,3133652,0,100
2487651,3135660,0,83
2487651,3137650,0,100
2487651,3139650,0,82
2487651,3141652,0,100
2487651,3143650,0,80
2487651,3145650,0,100
2487651,3149653,0,87
2487651,3153670,0,100
2487651,3155690,0,83
2487651,3159650,0,100
2487651,3161650,0,77
2487651,3163690,0,100
2487651,3169650,0,78
2487651,3173650,0,100
2487651,3181650,0,83
2487651,3185650,0,100
2487651,3187680,0,83
2487651,3189650,0,100
2487651,3191650,0,81
2487651,3197670,0,100
2487651,3203680,0,78
2487651,3209651,0,100
2487651,3211670,0,83
2487651,3215650,0,100
2487651,3217660,0,81
2487651,3219650,0,100
2487651,3221650,0,83
2487651,3223650,0,100
2487651,3225690,0,70
2487651,3229650,0,100
2487651,3231650,0,82
2487651,3239650,0,100
2487651,3241660,0,76
2487651,3243680,0,100
2487651,3245680,0,76
2487651,3247652,0,100
2487651,3249650,0,76
2487651,3251653,0,100
2487651,3257660,0,71
2487651,3263650,0,100
2487651,3267660,0,75
2487651,3271650,0,100
2487651,3273652,0,78
2487651,3277650,0,100
2487651,3279650,0,79
2487651,3281670,0,100
2487651,3283690,0,80
2487651,3289650,0,100
2487651,3291670,0,77
2487651,3293653,0,100
2487651,3297650,0,73
2487651,3301660,0,100
2487651,3311680,0,71
2487651,3313650,0,100
2487651,3315650,0,79
2487651,3317650,0,100
2487651,3319650,0,82
2487651,3321660,0,100
2487651,3323670,0,75
2487651,3327650,0,100
2487651,3335650,0,80
2487651,3337650,0,100
2487651,3339680,0,81
2487651,3341680,0,100
2487651,3343650,0,89
2487651,3345650,0,100
2487651,3347653,0,79
2487651,3357650,0,100
2487651,3361650,0,83
2487651,3363660,0,100
2487651,3365650,0,85
2487651,3367653,0,100
2487651,3371650,0,86
2487651,3373660,0,100
2487651,3375670,0,84
2487651,3377650,0,100
2487651,3381650,0,80
2487651,3385670,0,100
2487651,3387660,0,77
2487651,3389690,0,100
2487651,3391652,0,71
2487651,3399653,0,100
2487651,3401650,0,81
2487651,3403653,0,100
2487651,3405653,0,81
2487651,3407653,0,100
2487651,3409650,0,77
2487651,3411650,0,100
2487651,3415660,0,77
2487651,3417653,0,100
2487651,3419660,0,87
2487651,3421653,0,100
2487651,3427670,0,78
2487651,3429653,0,100
2487651,3431650,0,78
2487651,3433650,0,100
2487651,3435690,0,88
2487651,3437650,0,100
2487651,3439680,0,75
2487651,3441650,0,100
2487651,3443650,0,80
2487651,3445670,0,100
2487651,3447650,0,88
2487651,3453650,0,100
2487651,3455650,0,78
2487651,3477660,0,100
2487651,3481660,0,80
2487651,3483651,0,100
2487651,3485680,0,85
2487651,3487650,0,100
2487651,3489670,0,76
2487651,3491650,0,100
2487651,3495650,0,75
2487651,3497650,0,100
2487651,3499660,0,84
2487651,3501650,0,100
2487651,3503650,0,78
2487651,3509661,0,100
2487651,3511650,0,71
2487651,3515660,0,100
2487651,3517653,0,77
2487651,3519670,0,100
2487651,3523650,0,87
2487651,3525650,0,100
2487651,3527670,0,75
2487651,3529653,0,100
2487651,3531650,0,84
2487651,3535650,0,100
2487651,3537650,0,81
2487651,3551650,0,100
2487651,3561650,0,83
2491670,2493651,2,67
2491670,2495653,0,81
2491670,2499660,6,64
2491670,2503650,0,81
2491670,2505651,4,62
2491670,2507651,0,81
2491670,2511650,5,67
2491670,2513680,0,81
2491670,2517650,5,59
2491670,2519650,0,81
2491670,2523653,5,63
2491670,2525651,0,81
2491670,2527670,5,64
2491670,2529680,0,81
2491670,2531651,2,67
2491670,2535652,0,81
2491670,2537670,5,70
2491670,2539660,0,81
2491670,2541670,1,67
2491670,2543653,0,81
2491670,2545651,3,69
2491670,2547670,0,81
2491670,2551650,4,68
2491670,2555653,0,81
2491670,2559650,4,62
2491670,2565650,0,81
2491670,2567653,4,68
2491670,2571650,0,81
2491670,2575653,4,67
2491670,2579680,0,81
2491670,2581651,3,65
2491670,2583650,0,81
2491670,2587650,4,63
2491670,2589650,0,81
2491670,2597670,7,72
2491670,2599650,0,81
2491670,2603650,5,62
2491670,2611670,0,81
2491670,2613650,4,64
2491670,2617653,0,81
2491670,2619653,7,60
2491670,2625653,0,81
2491670,2629651,2,65
2491670,2633670,0,81
2491670,2637651,4,69
2491670,2639690,0,81
2491670,2641650,3,66
2491670,2643651,0,81
2491670,2647650,5,63
2491670,2657651,0,81
2491670,2665650,5,57
2491670,2667653,0,81
2491670,2669660,3,63
2491670,2671660,0,81
2491670,2675680,5,67
2491670,2677650,0,81
2491670,2679660,4,67
2491670,2681650,0,81
2491670,2695652,1,62
2491670,2703653,0,81
2491670,2705653,4,71
2491670,2709650,0,81
2491670,2713651,3,61
2491670,2717652,0,81
2491670,2719650,2,68
2491670,2725650,0,81
2491670,2727653,5,60
2491670,2731670,0,81
2491670,2733650,2,59
2491670,2739651,0,81
2491670,2743650,1,66
2491670,2751650,0,81
2491670,2757652,6,64
2491670,2767650,0,81
2491670,2769660,5,62
2491670,2771670,0,81
2491670,2773651,3,71
2491670,2775653,0,81
2491670,2777670,1,58
2491670,2779670,0,81
2491670,2785650,5,70
2491670,2787660,0,81
2491670,2795690,3,71
2491670,2799653,0,81
2491670,2801653,2,70
2491670,2803670,0,81
2491670,2805660,5,65
2491670,2807650,0,81
2491670,2811650,3,66
2491670,2815650,0,81
2491670,2817670,2,61
2491670,2823650,0,81
2491670,2827650,2,66
2491670,2829660,0,81
2491670,2831680,4,62
2491670,2835650,0,81
2491670,2837680,4,66
2491670,2841680,0,81
2491670,2843670,2,65
2491670,2849650,0,81
2491670,2853660,3,65
2491670,2855690,0,81
2491670,2857650,6,60
2491670,2859650,0,81
2491670,2861650,3,69
2491670,2863680,0,81
2491670,2871650,6,66
2491670,2873653,0,81
2491670,2879660,4,64
2491670,2883650,0,81
2491670,2887670,3,62
2491670,2889660,0,81
2491670,2893660,3,70
2491670,2895650,0,81
2491670,2901651,3,67
2491670,2903653,0,81
2491670,2905650,4,62
2491670,2907653,0,81
2491670,2909653,7,67
2491670,2911680,0,81
2491670,2913650,4,70
2491670,2915650,0,81
2491670,2917650,4,69
2491670,2921652,0,81
2491670,2923650,5,68
2491670,2929650,0,81
2491670,2931650,4,65
2491670,2933652,0,81
2491670,2935650,4,65
2491670,2937653,0,81
2491670,2939650,6,65
2491670,2943650,0,81
2491670,2945660,2,67
2491670,2955670,0,81
2491670,2957680,3,64
2491670,2959660,0,81
2491670,2961650,1,60
2491670,2963670,0,81
2491670,2965650,6,67
2491670,2967680,0,81
2491670,2969650,7,62
2491670,2971660,0,81
2491670,2981651,1,60
2491670,2987670,0,81
2491670,2991650,3,68
2491670,2993690,0,81
2491670,2995660,6,68
2491670,2997651,0,81
2491670,2999650,3,64
2491670,3001670,0,81
2491670,3005653,5,62
2491670,3009670,0,81
2491670,3011651,8,68
2491670,3013653,0,81
2491670,3015650,2,62
2491670,3021690,0,81
2491670,3023652,4,68
2491670,3025650,0,81
2491670,3031650,3,68
2491670,3033660,0,81
2491670,3043652,3,68
2491670,3047652,0,81
2491670,3049660,3,66
2491670,3051650,0,81
2491670,3053650,6,63
2491670,3061660,0,81
2491670,3063660,4,68
2491670,3065652,0,81
2491670,3069660,3,62
2491670,3073680,0,81
2491670,3075653,3,58
2491670,3081660,0,81
2491670,3085650,4,61
2491670,3087661,0,81
2491670,3089650,6,67
2491670,3091650,0,81
2491670,3095670,3,67
2491670,3099680,0,81
2491670,3101650,2,62
2491670,3103670,0,81
2491670,3105660,4,65
2491670,3109650,0,81
2491670,3111650,2,73
2491670,3113650,0,81
2491670,3117652,4,63
2491670,3119660,0,81
2491670,3123653,4,64
2491670,3125660,0,81
2491670,3127690,5,61
2491670,3129670,0,81
2491670,3131650,8,64
2491670,3133652,0,81
2491670,3135660,5,69
2491670,3137650,0,81
2491670,3139650,3,66
2491670,3141652,0,81
2491670,3143650,1,62
2491670,3145650,0,81
2491670,3149653,2,70
2491670,3153670,0,81
2491670,3155690,3,67
2491670,3159650,0,81
2491670,3161650,5,63
2491670,3163690,0,81
2491670,3169650,2,61
2491670,3173650,0,81
2491670,3181650,1,65
2491670,3185650,0,81
2491670,3187680,4,68
2491670,3189650,0,81
2491670,3191650,3,65
2491670,3197670,0,81
2491670,3203680,3,62
2491670,3209651,0,81
2491670,3211670,5,69
2491670,3215650,0,81
2491670,3217660,4,66
2491670,3219650,0,81
2491670,3221650,5,69
2491670,3223650,0,81
2491670,3225690,6,57
2491670,3229650,0,81
2491670,3231650,2,65
2491670,3239650,0,81
2491670,3241660,8,65
2491670,3243680,0,81
2491670,3245680,1,58
2491670,3247652,0,81
2491670,3249650,1,58
2491670,3251653,0,81
2491670,3257660,3,55
2491670,3263650,0,81
2491670,3267660,6,62
2491670,3271650,0,81
2491670,3273652,5,64
2491670,3277650,0,81
2491670,3279650,6,66
2491670,3281670,0,81
2491670,3283690,4,65
2491670,3289650,0,81
2491670,3291670,3,61
2491670,3293653,0,81
2491670,3297650,5,59
2491670,3301660,0,81
2491670,3311680,5,57
2491670,3313650,0,81
2491670,3315650,4,64
2491670,3317650,0,81
2491670,3319650,4,67
2491670,3321660,0,81
2491670,3323670,3,59
2491670,3327650,0,81
2491670,3335650,3,64
2491670,3337650,0,81
2491670,3339680,7,69
2491670,3341680,0,81
2491670,3343650,2,72
2491670,3345650,0,81
2491670,3347653,4,64
2491670,3357650,0,81
2491670,3361650,6,70
2491670,3363660,0,81
2491670,3365650,4,70
2491670,3367653,0,81
2491670,3371650,5,72
2491670,3373660,0,81
2491670,3375670,5,70
2491670,3377650,0,81
2491670,3381650,6,67
2491670,3385670,0,81
2491670,3387660,4,62
2491670,3389690,0,81
2491670,3391652,6,58
2491670,3399653,0,81
2491670,3401650,7,69
2491670,3403653,0,81
2491670,3405653,5,67
2491670,3407653,0,81
2491670,3409650,5,63
2491670,3411650,0,81
2491670,3415660,5,63
2491670,3417653,0,81
2491670,3419660,1,69
2491670,3421653,0,81
2491670,3427670,4,63
2491670,3429653,0,81
2491670,3431650,3,62
2491670,3433650,0,81
2491670,3435690,4,73
2491670,3437650,0,81
2491670,3439680,6,62
2491670,3441650,0,81
2491670,3443650,4,65
2491670,3445670,0,81
2491670,3447650,5,74
2491670,3453650,0,81
2491670,3455650,4,63
2491670,3477660,0,81
2491670,3481660,4,65
2491670,3483651,0,81
2491670,3485680,4,70
2491670,3487650,0,81
2491670,3489670,4,61
2491670,3491650,0,81
2491670,3495650,5,61
2491670,3497650,0,81
2491670,3499660,3,68
2491670,3501650,0,81
2491670,3503650,3,62
2491670,3509661,0,81
2491670,3511650,5,57
2491670,3515660,0,81
2491670,3517653,2,60
2491670,3519670,0,81
2491670,3523650,3,71
2491670,3525650,0,81
2491670,3527670,5,61
2491670,3529653,0,81
2491670,3531650,4,69
2491670,3535650,0,81
2491670,3537650,6,68
2491670,3551650,0,81
2491670,3561650,5,69
2493651,2495653,0,100
2493651,2499660,0,77
2493651,2503650,0,100
2493651,2505651,0,77
2493651,2507651,0,100
2493651,2511650,0,81
2493651,2513680,0,100
2493651,2517650,0,73
2493651,2519650,0,100
2493651,2523653,0,77
2493651,2525651,0,100
2493651,2527670,0,78
2493651,2529680,0,100
2493651,2531651,0,84
2493651,2535652,0,100
2493651,2537670,0,84
2493651,2539660,0,100
2493651,2541670,0,85
2493651,2543653,0,100
2493651,2545651,0,85
2493651,2547670,0,100
2493651,2551650,0,83
2493651,2555653,0,100
2493651,2559650,0,77
2493651,2565650,0,100
2493651,2567653,0,83
2493651,2571650,0,100
2493651,2575653,0,82
2493651,2579680,0,100
2493651,2581651,0,81
2493651,2583650,0,100
2493651,2587650,0,78
2493651,2589650,0,100
2493651,2597670,0,84
2493651,2599650,0,100
2493651,2603650,0,76
2493651,2611670,0,100
2493651,2613650,0,79
2493651,2617653,0,100
2493651,2619653,0,72
2493651,2625653,0,100
2493651,2629651,0,82
2493651,2633670,0,100
2493651,2637651,0,84
2493651,2639690,0,100
2493651,2641650,0,82
2493651,2643651,0,100
2493651,2647650,0,77
2493651,2657651,0,100
2493651,2665650,0,71
2493651,2667653,0,100
2493651,2669660,0,79
2493651,2671660,0,100
2493651,2675680,0,81
2493651,2677650,0,100
2493651,2679660,0,82
2493651,2681650,0,100
2493651,2695652,0,80
2493651,2703653,0,100
2493651,2705653,0,86
2493651,2709650,0,100
2493651,2713651,0,77
2493651,2717652,0,100
2493651,2719650,0,85
2493651,2725650,0,100
2493651,2727653,0,74
2493651,2731670,0,100
2493651,2733650,0,76
2493651,2739651,0,100
2493651,2743650,0,84
2493651,2751650,0,100
2493651,2757652,0,77
2493651,2767650,0,100
2493651,2769660,0,76
2493651,2771670,0,100
2493651,2773651,0,87
2493651,2775653,0,100
2493651,2777670,0,76
2493651,2779670,0,100
2493651,2785650,0,84
2493651,2787660,0,100
2493651,2795690,0,87
2493651,2799653,0,100
2493651,2801653,0,87
2493651,2803670,0,100
2493651,2805660,0,79
2493651,2807650,0,100
2493651,2811650,0,82
2493651,2815650,0,100
2493651,2817670,0,78
2493651,2823650,0,100
2493651,2827650,0,83
2493651,2829660,0,100
2493651,2831680,0,77
2493651,2835650,0,100
2493651,2837680,0,81
2493651,2841680,0,100
2493651,2843670,0,82
2493651,2849650,0,100
2493651,2853660,0,81
2493651,2855690,0,100
2493651,2857650,0,73
2493651,2859650,0,100
2493651,2861650,0,85
2493651,2863680,0,100
2493651,2871650,0,79
2493651,2873653,0,100
2493651,2879660,0,79
2493651,2883650,0,100
2493651,2887670,0,78
2493651,2889660,0,100
2493651,2893660,0,86
2493651,2895650,0,100
2493651,2901651,0,83
2493651,2903653,0,100
2493651,2905650,0,77
2493651,2907653,0,100
2493651,2909653,0,79
2493651,2911680,0,100
2493651,2913650,0,85
2493651,2915650,0,100
2493651,2917650,0,84
2493651,2921652,0,100
2493651,2923650,0,82
2493651,2929650,0,100
2493651,2931650,0,80
2493651,2933652,0,100
2493651,2935650,0,80
2493651,2937653,0,100
2493651,2939650,0,78
2493651,2943650,0,100
2493651,2945660,0,84
2493651,2955670,0,100
2493651,2957680,0,80
2493651,2959660,0,100
2493651,2961650,0,78
2493651,2963670,0,100
2493651,2965650,0,80
2493651,2967680,0,100
2493651,2969650,0,74
2493651,2971660,0,100
2493651,2981651,0,78
2493651,2987670,0,100
2493651,2991650,0,84
2493651,2993690,0,100
2493651,2995660,0,81
2493651,2997651,0,100
2493651,2999650,0,80
2493651,3001670,0,100
2493651,3005653,0,76
2493651,3009670,0,100
2493651,3011651,0,79
2493651,3013653,0,100
2493651,3015650,0,79
2493651,3021690,0,100
2493651,3023652,0,83
2493651,3025650,0,100
2493651,3031650,0,84
2493651,3033660,0,100
2493651,3043652,0,84
2493651,3047652,0,100
2493651,3049660,0,82
2493651,3051650,0,100
2493651,3053650,0,76
2493651,3061660,0,100
2493651,3063660,0,83
2493651,3065652,0,100
2493651,3069660,0,78
2493651,3073680,0,100
2493651,3075653,0,74
2493651,3081660,0,100
2493651,3085650,0,76
2493651,3087661,0,100
2493651,3089650,0,80
2493651,3091650,0,100
2493651,3095670,0,83
2493651,3099680,0,100
2493651,3101650,0,79
2493651,3103670,0,100
2493651,3105660,0,80
2493651,3109650,0,100
2493651,3111650,0,90
2493651,3113650,0,100
2493651,3117652,0,78
2493651,3119660,0,100
2493651,3123653,0,79
2493651,3125660,0,100
2493651,3127690,0,75
2493651,3129670,0,100
2493651,3131650,0,75
2493651,3133652,0,100
2493651,3135660,0,83
2493651,3137650,0,100
2493651,3139650,0,82
2493651,3141652,0,100
2493651,3143650,0,80
2493651,3145650,0,100
2493651,3149653,0,87
2493651,3153670,0,100
2493651,3155690,0,83
2493651,3159650,0,100
2493651,3161650,0,77
2493651,3163690,0,100
2493651,3169650,0,78
2493651,3173650,0,100
2493651,3181650,0,83
2493651,3185650,0,100
2493651,3187680,0,83
2493651,3189650,0,100
2493651,3191650,0,81
2493651,3197670,0,100
2493651,3203680,0,78
2493651,3209651,0,100
2493651,3211670,0,83
2493651,3215650,0,100
2493651,3217660,0,81
2493651,3219650,0,100
2493651,3221650,0,83
2493651,3223650,0,100
2493651,3225690,0,70
2493651,3229650,0,100
2493651,3231650,0,82
2493651,3239650,0,100
2493651,3241660,0,76
2493651,3243680,0,100
2493651,3245680,0,76
2493651,3247652,0,100
2493651,3249650,0,76
2493651,3251653,0,100
2493651,3257660,0,71
2493651,3263650,0,100
2493651,3267660,0,75
2493651,3271650,0,100
2493651,3273652,0,78
2493651,3277650,0,100
2493651,3279650,0,79
2493651,3281670,0,100
2493651,3283690,0,80
2493651,3289650,0,100
2493651,3291670,0,77
2493651,3293653,0,100
2493651,3297650,0,73
2493651,3301660,0,100
2493651,3311680,0,71
2493651,3313650,0,100
2493651,3315650,0,79
2493651,3317650,0,100
2493651,3319650,0,82
2493651,3321660,0,100
2493651,3323670,0,75
2493651,3327650,0,100
2493651,3335650,0,80
2493651,3337650,0,100
2493651,3339680,0,81
2493651,3341680,0,100
2493651,3343650,0,89
2493651,3345650,0,100
2493651,3347653,0,79
2493651,3357650,0,100
2493651,3361650,0,83
2493651,3363660,0,100
2493651,3365650,0,85
2493651,3367653,0,100
2493651,3371650,0,86
2493651,3373660,0,100
2493651,3375670,0,84
2493651,3377650,0,100
2493651,3381650,0,80
2493651,3385670,0,100
2493651,3387660,0,77
2493651,3389690,0,100
2493651,3391652,0,71
2493651,3399653,0,100
2493651,3401650,0,81
2493651,3403653,0,100
2493651,3405653,0,81
2493651,3407653,0,100
2493651,3409650,0,77
2493651,3411650,0,100
2493651,3415660,0,77
2493651,3417653,0,100
2493651,3419660,0,87
2493651,3421653,0,100
2493651,3427670,0,78
2493651,3429653,0,100
2493651,3431650,0,78
2493651,3433650,0,100
2493651,3435690,0,88
2493651,3437650,0,100
2493651,3439680,0,75
2493651,3441650,0,100
2493651,3443650,0,80
2493651,3445670,0,100
2493651,3447650,0,88
2493651,3453650,0,100
2493651,3455650,0,78
2493651,3477660,0,100
2493651,3481660,0,80
2493651,3483651,0,100
2493651,3485680,0,85
2493651,3487650,0,100
2493651,3489670,0,76
2493651,3491650,0,100
2493651,3495650,0,75
2493651,3497650,0,100
2493651,3499660,0,84
2493651,3501650,0,100
2493651,3503650,0,78
2493651,3509661,0,100
2493651,3511650,0,71
2493651,3515660,0,100
2493651,3517653,0,77
2493651,3519670,0,100
2493651,3523650,0,87
