mtry,AUC,algorithm,split
274,0.6768095302671255,vsearch_gg,split_93
350,0.67582017398512,vsearch_gg,split_93
30,0.6718140154452502,vsearch_gg,split_94
68,0.6745936725805158,vsearch_gg,split_94
137,0.6740658851045835,vsearch_gg,split_94
274,0.6717140620237008,vsearch_gg,split_94
350,0.670146007621824,vsearch_gg,split_94
30,0.654291689258591,vsearch_gg,split_95
68,0.6609095635974268,vsearch_gg,split_95
137,0.6625521070048681,vsearch_gg,split_95
274,0.6624507322545071,vsearch_gg,split_95
350,0.6649727225360202,vsearch_gg,split_95
30,0.6884839034416539,vsearch_gg,split_96
68,0.6955339921716048,vsearch_gg,split_96
137,0.6990622670837516,vsearch_gg,split_96
274,0.6997105767163014,vsearch_gg,split_96
350,0.7018006553897022,vsearch_gg,split_96
30,0.651150565679801,vsearch_gg,split_97
68,0.6559208273970426,vsearch_gg,split_97
137,0.6580455205487041,vsearch_gg,split_97
274,0.6589382656083824,vsearch_gg,split_97
350,0.6576072724613033,vsearch_gg,split_97
30,0.6806760961264299,vsearch_gg,split_98
68,0.6866929656311904,vsearch_gg,split_98
137,0.6913761281377385,vsearch_gg,split_98
274,0.692165566143528,vsearch_gg,split_98
350,0.6926784779451849,vsearch_gg,split_98
30,0.6434865924650596,vsearch_gg,split_99
68,0.6450108304965361,vsearch_gg,split_99
137,0.6433848911638043,vsearch_gg,split_99
274,0.6413702978745937,vsearch_gg,split_99
350,0.6402920434560667,vsearch_gg,split_99
30,0.6798551696980333,vsearch_gg,split_100
68,0.6862170270239933,vsearch_gg,split_100
137,0.6887443253148894,vsearch_gg,split_100
274,0.6895230970510481,vsearch_gg,split_100
350,0.6894108461458944,vsearch_gg,split_100
