"","cv_metric_AUC","Accuracy","Kappa","Mean_F1","Mean_Sensitivity","Mean_Specificity","Mean_Pos_Pred_Value","Mean_Neg_Pred_Value","Mean_Precision","Mean_Recall","Mean_Detection_Rate","Mean_Balanced_Accuracy","method","seed","split","algorithm"
"164",0.715648212678386,0.438775510204082,0.0153452685421995,NA,NA,0.754464285714286,NA,NA,NA,NA,0.10969387755102,NA,"rf",2021,"split_64","optifit"
"165",0.682681667617009,0.489795918367347,0,NA,NA,0.75,NA,NA,NA,NA,0.122448979591837,NA,"rf",2021,"split_65","optifit"
"166",0.692035173495408,0.561224489795918,0.088273474686283,NA,NA,0.771321070234114,NA,NA,NA,NA,0.14030612244898,NA,"rf",2021,"split_66","optifit"
"167",0.683768495069886,0.387755102040816,0.012428619415519,NA,NA,0.754098360655738,NA,NA,NA,NA,0.0969387755102041,NA,"rf",2021,"split_67","optifit"
"168",0.68615652402037,0.489795918367347,-0.00409836065573784,NA,NA,0.748954849498328,NA,NA,NA,NA,0.122448979591837,NA,"rf",2021,"split_68","optifit"
"169",0.694460086550233,0.530612244897959,0.042480883602379,NA,NA,0.760416666666667,NA,NA,NA,NA,0.13265306122449,NA,"rf",2021,"split_69","optifit"
"170",0.671157547571766,0.459183673469388,0.0641441441441442,NA,NA,0.769517543859649,NA,NA,NA,NA,0.114795918367347,NA,"rf",2021,"split_70","optifit"
"171",0.698610290010238,0.520408163265306,0.021249468763281,NA,NA,0.755208333333333,NA,NA,NA,NA,0.130102040816327,NA,"rf",2021,"split_71","optifit"
"172",0.680728116449118,0.520408163265306,0,NA,NA,0.75,NA,NA,NA,NA,0.130102040816327,NA,"rf",2021,"split_72","optifit"
"173",0.675219273967988,0.5,0,NA,NA,0.75,NA,NA,NA,NA,0.125,NA,"rf",2021,"split_73","optifit"
"174",0.682238118466915,0.5,0,NA,NA,0.75,NA,NA,NA,NA,0.125,NA,"rf",2021,"split_74","optifit"
"175",0.71774084955095,0.540816326530612,0.0230394328754983,NA,NA,0.755434782608696,NA,NA,NA,NA,0.135204081632653,NA,"rf",2021,"split_75","optifit"
"176",0.68940514738719,0.551020408163265,0.0239927569035759,NA,NA,0.755555555555556,NA,NA,NA,NA,0.137755102040816,NA,"rf",2021,"split_76","optifit"
"177",0.715476399846237,0.551020408163265,0,NA,NA,0.75,NA,NA,NA,NA,0.137755102040816,NA,"rf",2021,"split_77","optifit"
"178",0.699256525896203,0.510204081632653,0.0204081632653061,NA,NA,0.755102040816326,NA,NA,NA,NA,0.127551020408163,NA,"rf",2021,"split_78","optifit"
"179",0.690957275004084,0.540816326530612,0,NA,NA,0.75,NA,NA,NA,NA,0.135204081632653,NA,"rf",2021,"split_79","optifit"
"180",0.665183321796659,0.489795918367347,0.0188225871045254,NA,NA,0.754901960784314,NA,NA,NA,NA,0.122448979591837,NA,"rf",2021,"split_80","optifit"
"181",0.703345230557598,0.520408163265306,0,NA,NA,0.75,NA,NA,NA,NA,0.130102040816327,NA,"rf",2021,"split_81","optifit"
"182",0.699907784373505,0.530612244897959,0,NA,NA,0.75,NA,NA,NA,NA,0.13265306122449,NA,"rf",2021,"split_82","optifit"
"183",0.696797830121855,0.663265306122449,0,NA,NA,0.75,NA,NA,NA,NA,0.165816326530612,NA,"rf",2021,"split_83","optifit"
"184",0.695641781738732,0.489795918367347,-0.0204081632653061,NA,NA,0.744897959183673,NA,NA,NA,NA,0.122448979591837,NA,"rf",2021,"split_84","optifit"
"185",0.678209161377315,0.448979591836735,0,NA,NA,0.75,NA,NA,NA,NA,0.112244897959184,NA,"rf",2021,"split_85","optifit"
"186",0.68067485790139,0.602040816326531,0.0294565769426104,NA,NA,0.75625,NA,NA,NA,NA,0.150510204081633,NA,"rf",2021,"split_86","optifit"
"187",0.671319926671551,0.479591836734694,0,NA,NA,0.75,NA,NA,NA,NA,0.119897959183673,NA,"rf",2021,"split_87","optifit"
"188",0.709102771582461,0.520408163265306,0,NA,NA,0.75,NA,NA,NA,NA,0.130102040816327,NA,"rf",2021,"split_88","optifit"
"189",0.686142220027184,0.520408163265306,0.00173385348938021,NA,NA,0.750417188151856,NA,NA,NA,NA,0.130102040816327,NA,"rf",2021,"split_89","optifit"
"190",0.670565074961235,0.5,0.0195998366680278,NA,NA,0.755,NA,NA,NA,NA,0.125,NA,"rf",2021,"split_90","optifit"
"191",0.70698275844609,0.530612244897959,0,NA,NA,0.75,NA,NA,NA,NA,0.13265306122449,NA,"rf",2021,"split_91","optifit"
"192",0.706400795598618,0.571428571428571,0.0369677117454375,NA,NA,0.758350951374207,NA,NA,NA,NA,0.142857142857143,NA,"rf",2021,"split_92","optifit"
"193",0.697794724055955,0.530612244897959,0.042480883602379,NA,NA,0.760416666666667,NA,NA,NA,NA,0.13265306122449,NA,"rf",2021,"split_93","optifit"
"194",0.690637571389144,0.540816326530612,0.00361500225937653,NA,NA,0.75083857442348,NA,NA,NA,NA,0.135204081632653,NA,"rf",2021,"split_94","optifit"
"195",0.678681736415679,0.551020408163265,0,NA,NA,0.75,NA,NA,NA,NA,0.137755102040816,NA,"rf",2021,"split_95","optifit"
"196",0.695107635741389,0.448979591836735,0,NA,NA,0.75,NA,NA,NA,NA,0.112244897959184,NA,"rf",2021,"split_96","optifit"
"197",0.6765189502577,0.551020408163265,0,NA,NA,0.75,NA,NA,NA,NA,0.137755102040816,NA,"rf",2021,"split_97","optifit"
"198",0.695562982487868,0.571428571428571,0,NA,NA,0.75,NA,NA,NA,NA,0.142857142857143,NA,"rf",2021,"split_98","optifit"
"199",0.673497051631213,0.540816326530612,0,NA,NA,0.75,NA,NA,NA,NA,0.135204081632653,NA,"rf",2021,"split_99","optifit"
"200",0.695092403038399,0.540816326530612,0,NA,NA,0.75,NA,NA,NA,NA,0.135204081632653,NA,"rf",2021,"split_100","optifit"
